review_id,business_id,user_id,date,stars,text
GA2igEgJpiEr9e9FmPqwng,1E0H5bHRDvUyeToiffQV7w,PPECP-Ku7P8vqdA4QPKucQ,2011-05-03 22:13:23,1.0,"I don't even need to go into much details of why this place sucked. Horrible chicken fingers is enough to turn anyone away. But I had more fun cutting up my hand with the steak knife then eating the food.

Long long wait. I will give credit to my waitress, who although I don't remember her name, was nice in keeping us entertained.

Applebee's is a simple, nothing special, place. A 3 star-er. When a place screws that up, yikes."
o3fwvrEBPr-PPiFBtE1ohw,aq26RY75PlTNsviW6wUC9A,ElEUh1-Ux6npfDs56sGPSw,2017-11-12 05:52:19,5.0,"My partner-in-dine and I have been to Hooters Tucson quite a few times now and we've had outstanding service and excellent food every time. We always start our meal with Beer Cheese and Pretzels. The pretzels are always hot and soft, the cheese sauce sinfully creamy. After whetting our appetite, I set my sights on the 10-piece Original Style Wings. My favorite sauces are Honey Chipotle, Spicy Habanero and General Tso's. My partner-in-dine worships the Daytona-style wings. But the créme de la créme of the whole Hooters dining experience is the enthusiastic and courteous service we've always gotten from our server Angel. We have our lucky stars to thank for getting her as our server 3 times! She always displays consistency in her effervescence and attentiveness. We'll be back again (and again) knowing that we'll always get sumptuous food and groovy service."
1ia1jd0PWhY_RdXB7Arcsg,JVuOGhY50AwxIRl7Bf4btg,T4lfh7nS7y_JCkZ0uFNDwQ,2015-09-27 07:53:42,4.0,"What more can you ask from a food joint? Good food, great prices, selections to appease most cravings and personalized service. This location, like most that I have had the craving to dine in, offered all of it! Cassie was our server and her friendly smile, coupled with her willingness to share her thoughts about the menu helped to make my experience memorable. I got the hash with all of the fixin's and that hit the spot! Everyone knows those midnight cravings need to be fulfilled with something hearty and flavorful. I must send Kudos to the cook! I really enjoyed my meal, along with the warm, amiable service from Cassie. Upon settling the check I kinda wanted to stay and chat more...but I plan on visiting again. Soon. YOU should too! 

PS. I got to sample their apple pie waffle...that is on the menu for my next visit! Imagine a waffle that tastes like an Dutch Apple pie. No need for syrup...what an experience."
IqV8g73ghdcla53zzeYiEw,dHYGLQkSxp8nFyzydmgeVw,qT1-N9hjbyjMW4Mvq4uU4w,2020-05-09 21:19:36,5.0,"Slowly but surely I'm going back into a normal routine. And part of that normal routine sometimes involves a drive thru for coffee instead of a scale, grinder, and French press. 

This Starbucks location has been closed for about a month due to the pandemic and prior to this it was probably my favorite local 'Bucks. So I'm glad to have made a return today. The baristas are generally very friendly and always very efficient. They do a great job keeping the drive thru moving quickly. It's particularly important that this drive thru moves fast because this parking lot is a nightmare. My coffee order was placed and received in a total of 1.5 minutes. I mean...that's impressive. The cafe is very small and so this is an in-n-out location primarily. 

I'm glad to see the baristas are all wearing masks right now and that they have strict procedures to maintain social distancing compliance. 


Also super cool to find that Starbucks has extended redemption period for birthday rewards! I got to use my birthday reward to treat my husband to a ~ridiculous~ ~indulgent~ ~dessert coffee~ (iced venti caramel macchiato) weeks after my bday. 

That's right, babe, you just got callllllled out. 

**Please note my husband is still a manly dude that mostly drinks black coffee. He appreciates the subtle nuances in beans. He is a particular connoisseur of beans from Latin American countries and his favorite way to enjoy coffee is in an aero press. But yes, he digs an iced caramel macchiato sometimes. 

It's fun to feel safe going back to Starbucks again!"
ZEIJC-Eg_Zfv9KcNhIrmeQ,Byo1q14KR5oBRep1MJLHXA,321TEtge2sT0G_2DLXILow,2010-10-06 14:01:21,2.0,"I love this Wawa and it's staff with one exception: Gizmo. She's this worker who is rude,obnoxious and vulgar. One time she was scanning a drink and it wouldn't scan because the computer she was on froze and she said "" I don't know what you want me to do about it "" another time I was paying for coffee and I was getting a quarter out so I didn't have to break a dollar- she canceled my order pushed my coffee to the side and started scanning all the people behind me, so I had to wait until she was done scanning everyone else to pay for my coffee since there was no other cashier. On two occasions she made a sandwhich that I ordered, and they both had hair. I'm not talking one piece of hair, I bit into it and I pulled ALOT of grayish blond hair out of my mouth. Another time she made a sandwhich for me, she took about 10 minutes because she stopped midway to complain about a worker she doesn't like."
6t4vuWM8VJvHSXEWM118bw,3THqdvjsEoodk6g0jJNN_g,ese-wkIhi2H_61DcA0-pbw,2019-01-26 01:02:22,1.0,"Had my worst restaurant experience ever here. Was treated like dirt, charged me incorrectly and then when I asked about my total the cashier said just put the card in! When I asked to see a breakdown he said again,"" just put the card in!"" Never seen anything like it. When I called the corporate number to complain about this store they were even more rude about it. Thinking about jimmy johns or a local deli from now on! Not dealing with this nonsense anymore."
fU7g8fopoz6TiczZ6HDqoQ,z00F0RSAGimvSU9IrTevOw,DwIITUd-tnklpC11aSg4kQ,2018-11-16 17:31:58,1.0,"I can't understand why it takes THREE tries to get a lunch order right.  I order a 10 piece  nugget classic meals, and a Big Mac extra value meals.  Both with cokes.  The lady hands me the bag, right away I see an apple pie is missing.  I tell her about it.  She fixed it.  We pull away, and my daughter tells me her French fries are cold.  Turn around and get fresh French fries.  Get back into my car, grab my soda, and they gave me Diet Coke instead of regular Coke.  Not worth the head ack!"
awDviiyHdXBsd7AF-wROJA,2Q6itJ5JnQhuTT9h6pvw6w,qfEpSmCBdc6oE5eJLYEG0g,2016-06-02 19:24:41,1.0,Worst car rentals ever I rent in my life and cars are suck and make sure while renting the cars dr give damaged  cars and dr will charge in credit card. Pls make sure while renting car. Make round around the car even scratch also make a point rental agreement.
jamsLkoYvNccGHtj8lyWew,B9JHS--5heTPQ149PuLLYQ,aulP7tGs7W1yS1fUgLug7w,2013-08-16 00:25:37,1.0,"I got sucked into ordering a Pizza from this place, when they had the 10.00 large Pizza, with unlimited toppings.
What a rip off! Our Pizza had like one piece of sausage, one green pepper, and a few onions, with even less pepperoni on it!
How they stay in business is anyone's guess ?
Our Pizza had the thin crust that was so overcooked it tasted like a Saltine Cracker.
Yes, we ate it, because we were all so hungry, and too embarrassed to return it.
Never Ever Again Pizza Hut!"
xjyhk37k0gEUm7lL143XJw,zIqUOfu08Epj8GcZNbwDOg,I7w_1T7WU5r8hzgyxpw5Jw,2015-02-07 23:42:52,5.0,Pizza was here way before they said it would be. They quoted 30 mins on a Saturday night was here in 20. The pizza was SO hot we actually had to wait to eat it. The delivery guy (not sure of his name) was a sweetheart!!! The pizza was really good!! We will probably make this our new Pizza place!!!
x6JE4iIAQTiDwISIliAZ_w,zu1V7XhERCFA23srN_ro7g,PZYgXWDUuO8JnqduF9_oWA,2011-09-15 22:27:46,3.0,"I don't see much point in reviewing a chain restaurant, however I wanted to note that this is the only Panera I've been in -- ever -- that has enough power outlets for the laptop crowd. Mama is one happy girl!

However ....

However ... [shaking my head in a sad and dejected -- yet still attractive -- manner]

What's up with the bathroom? The toilet paper roll thingie would only give me, like, one square at a time. I practically had to bend meself in half to look under it to find the start of the roll (which I never did find) to get the thing going again. I had to make do with toilet paper crumbs.

Then the paper towel thingie was similarly hostile. What the fark, Panera? Is this some misguided, passive-aggressive attempt to go green? If so, you're just asking for a frustrated lady to bogart your napkin holders ... just sayin'.

Oh yeah. My salad was good. Rock on."
aS_HXneyMglchMA_6dOx8g,sA-jrCH-R5741DQ3LWi9Mw,Ttqx1mnSxxrzxqzCBDNruA,2018-10-04 22:48:35,1.0,"I enjoyed going to Starbucks any chance i get. But at this location I try to avoid it as much as possible. The staff don't seem to be train in customer service and they do not clean. The Starbucks on Market Street in Center City is so much cleaner than this place.  
There was a coffee spill on the floor and it hasn't been clean. The counter was so wet that when they move the cups from the counter, water would spill over. Milk was left out so hopefully when i drink my frappe I don't have the runs from them leaving the milk out without a cap on it. Didn't seem to see a manger there and one of the worker almost fell cause the floor is slippery from the water and whatever's spill. So disgusted. Definitely will not be coming to this Starbucks."
iK14iCPTSbnbXwpGYQFPwg,VAeEXLbEcI9Emt9KGYq9aA,i_DR3vdE73nVm2GlMbGpGA,2020-11-04 14:27:39,4.0,"Been wanting try this place for a while now and I finally got a chance last weekend. 

Obviously, things are different these days. No indoor seating and your food comes in a to-go container even if you're dining in. 

I ordered the bratwurst chili cheese dog and Black Abbey pale ale. The bratwurst was really good, but I definitely wasn't a fan of building my own meal. I ended up just dipping the brat in chili and then cheese. The brat had great flavor and a nice hint of spice. The tater tots were everything! 

I love the outdoor patio here! Very spacious and lots of plant life for that nature vibe in East Nashville. There's tons string lights hanging here, so let's assume they have an awesome nighttime dining feel. 

I don't make it to East Nashville that often, but the Pharmacy is a great reason to venture out."
LrcXzwl-LrU0qC4kvmvLAA,awP8K5-rmX6lfPy3CDCvsg,fLDGqfH_QJE5TN2ajHzNjA,2021-09-27 19:55:32,5.0,"First Watch is in Westshore yall! Today was opening day And it's the prettiest one of them all. There's a full bar, outdoor seating, indoor seating with tons of windows for magnificent natural Florida sunshine to kiss your chubby cheeks as you nibble on the delicious First Watch food. Does it get any better than this?? I surely don't think so! We drove on in to plentiful free parking and then walked into impeccable, friendly service that is customary with any First Watch I've visited in the past. We ordered my usual - blueberry pancake (yum! And it's as big as your face!) and avocado toast - the best to ever do it IMO. My friend had the scramble and added avocado to it, which was sautéed veggies, potatoes and the avocado set it off! The coffee was flowing and so delicious and the service was amazing. Oh! And I ordered the Cinnamon Toast Crunch cinnamon roll. Oh. My. Goodness. Starting the diet tomorrow because today was not the day for that. I love this new location! And so happy they are north of Kennedy in this area for mine and your foodie pleasure. Enjoy! And welcome to the neighborhood, First Watch!"
yltRYV1_gGHqWy5a39fD1g,-8wGpH3gYkwHKLcpc78CcA,iRPdQmgJCsfj_fRH2_NAaQ,2012-10-04 22:25:51,1.0,"I use to love this Walgreens... Until this very rude cashier young boy maybe college age.  I'm not a mean person always friendly! getting ready to check out I asked the cashier a question about the product I was about to purchase... Just a simple question if it sells a lot? The gave me a rude and said ""mhm"". I understand people have bad days but come on guy don't be such a rude ass. No that hard to say yes or no that you haven't notice.  After walking out still shock on how rude this guy was I went back in, to return my items and complained to the manager. 
I won't go back to there. I'd rather go next door to Safeway or somewhere besides there."
saGc0YC3rdAcAph9ttO8Ew,MlJ5StO3nzSrFjno1wqg9A,cjLp1QarHZb_SCf6xJmIWQ,2015-07-28 07:59:08,4.0,"You know....I have been going to this Wendy's for two and a half years.     I some times buy the homeless people in the area a meal....and I have to commend the manager....she never charges me.    I go there to get dinner often, and I have never had a bad experience with them.   I love the food and it is HEALTHY and tasty."
EvcKy0P9JWMG5QlTl8IMfA,Swk_Fdv-gRY8zUT2ft18Kg,TcIoNctIRGBCfyyF63Tolw,2021-05-29 06:45:19,5.0,"One of the best Starbucks around.
Love that we finally have a drive through in sb! The line could be super long but they work the orders fast so the wait is never too long.

Today I went inside and with covid and everything going on they have great little signs and painted rocks that made me leave with a smile. They have a little station to paint rocks as well as a box of rocks you can pick from to take one home.

Plus amazing coffee and real straws! Sorry turtles but I hate the paper straws."
e73YV8-Mq2sX5MBGBxQ2qA,gylSP8jwNf9EQL6Qi3-dNw,SixQdI9C2tXD1RbNxJnMEQ,2020-02-18 17:44:23,1.0,"STAY AWAY FROM THIS ESTABLISHMENT!!! Go to the drive thru & told to come to the first window, I did & waited & waited. I ordered 2 of the famous bowls (just the bowl) she adds it up & tells me it's 12.36. Bowls are advertised at 3.00 each. I said I just want the bowl, no drink etc. she said well that's the price. I said well give me the combo. They are 5.00 each. She closes the window & yells to someone else ""CAN YOU CHECK OUT THIS LADY"" I waited & waited. I ended up driving off. They don't need my business & I'll NEVER RETURN. Ic you don't like your job WORK SOMEWHERE ELSE!! Rudest employees ever & mind you the manager is standing right there (assuming she was the manager with the red top on). And people at fast food establishments are looking for $15.00 an hour! Hahaha, it's not worth the minimum wage they are ""working"" for..... PITIFUL SERVICE, OR LACK THEREOF!!!!"
xDUABuYi_e-wYwfQ3nZ6Nw,wWoX5l58K8YTokEWRcFstw,KC7ymgoLn-8zcGImbEe2HA,2015-10-22 11:20:33,5.0,"I've been coming to this particular location for the last four years... It totally sucks that there are no real coffee shops in this area, but since living here....I've met the most incredible people...and still do! I come here, not just for the coffee, I mainly come here for the people! I even tell my clients that of they want to meet quality people and staff...here's the place...a true gem. 

I absolutely love veteran staff MITCHELL!!! He's purely beautiful and extremely INTELLIGENT.  When I think of Starbucks, I think of awesome people like him.  I even met that special someone whom I made immortal in my eyes and soul...he may not know it, but its fine by me.  This is my study spot.  My people meeting spot. Rare findings have happened here for me.  

-WJT"
vJnf_x9hFJJNpXk8ncftMg,euVTVLbUWsO2xVzqVqr7PQ,4qWYQFByYk7GXaoKKX8EHQ,2012-06-03 21:03:12,4.0,"I cant believe I havent written a review for this place yet. Because I have two cats this store is my stop at least once a week. They have the specific cat food my cats eat, cant find everywhere and the price isnt too bad. I use to have two large fish tanks and found that petsmart prices were one of the cheapest. The decor it seemed was half price from anywhere else. They now have a new aquarium system so it looks even better. Petsmart can cater to pretty much ever animals needs. If you like to see puppies too , stop by because customers are always bringing in their pets. Ive never seen so many bulldogs in a specific area. The line ups are short and theres plenty of staff. I'll be back again next week and week after week."
TgF3_MEAKeyxJwcg2cZg9Q,SxpqI_OSaPVuUbFYyKiefQ,Pv1F1SmKR_v48Gpl6dMsGw,2018-09-21 17:02:54,5.0,"This place is great. I've been here many times with several different vehicles, and the customer service is too-notch. Every employee that works here is extremely polite and professional from the minute you pull up until you leave. This should be the standard for any customer service business. Awesome job!"
ucs0Y8qjZRyOrPMnFg9npA,I_3LMZ_1m2mzR0oLIOePIg,YSb8JRyI75M8FkbYWLH4UA,2014-01-23 04:06:06,4.0,"You're in for about an hour wait on average.

Pork Ribs are the star here but they also offer brisket, turkey and pulled pork (among other things)

You can also add a 1/4 of any meat to your platter for $4...pretty cool.

You will see and smell smoke from the smokers located on the street...that's a good thing.

Pork Ribs - good
Burnt Ends - good
Baked Beans - good
Fried Corn - GOOD

It would be tough to make this a regular stop since the wait is so long and they run out of meat daily but it's worth a stop if you're in the area."
zGvqaFERFb6jMIynmpKtgw,jnGP8EdiW2tLFZr-N4E8Ew,bL8qExiAypKD3vAP8xf9Pg,2015-09-20 22:21:12,1.0,This place is fading fast. The last three times we have gone the service has been mediocre at best. We have had to ask for simple things like napkins and silverware. Orders take an inordinate anoint of time to come to the table.  And this wasn't just during football season. We have been in here when it was about 4 people eating and still the order took 30 minutes. And our order wasn't anything special. Today was probably the last straw. One hour from when we entered to when we left. Food was ok not particularly hot but not cold either. Surprising it wasn't hot since it took so long to come out.
CSNLJ7eo_Xkmp8KBG7leGg,d5WQMTNea__i3nUjz2qYdA,Zp1o52IRl92dunmsfiT96g,2013-05-31 23:49:44,4.0,"A DD inside a liquor store --- odd yet genius at the same time.  There is a half wall partition type of thing separating the two stores and you can hear everything happening on the liquor store side.  It's a surreal experience everyone should endure at least once.  

Service is on par with what I expect from a DD -- quick, efficient and friendly.  Plenty of doughnuts and bagels to choose from even late in the afternoon.  

The only downside to this location is that it is a witch to get out of the parking lot onto Marter Avenue.   That is no fault of DD, of course, but be aware of the hassle."
fQF_rSsWDGMxWn6mHN7B0Q,aKtGBCFPD5Iy-yglWGflbw,rpvrIZhQZCwAfe6amkoIog,2020-10-09 01:45:46,5.0,The UPS store located in the Galena Junction Shopping Center is the most professional store in the Reno/Sparks area. I will drive across town to use their services. All the staff are super friendly and professional. I have been to a few other stores in the area and I would have fear if my packages would actually be sent. Mike is the owner and he is super friendly and it seems whenever I am in there his employees enjoy working with him. If you are looking for a safe UPS store to drop off your packages I would go with this location.
eM2ADxlmuDe-IC0RpZSJ2A,F9uM_Xa6zkweYQxImQpiAg,TEIJNRG7FziWv4NX1c8RQQ,2019-09-20 16:24:04,5.0,"It was my first time, Wingstop has been on the list of places to eat and it did not disappoint! The lemon pepper, crunchy yet juicy. Like biting into a lemon with a lil kick. The other wings I tried were the Louisiana Rub, excellent, excellent, excellent!

The fries were on point too! A perfect made to order meal. Stop thinking of other places to eat and just order and go here."
_wVJwYRhCqC67ixHmr6veQ,ZP06A-MemsFLmG6yiOR9Qg,pkXWe1exvh-aVqYupbiLGQ,2020-10-01 15:54:20,1.0,It's the closest UPS Store to me ... so it is what it is. If I can go to another one I do but it's just more for the convenience factor. They are not friendly and love to upcharge and tell you they can't send anything that already has a label.
_VAp3Tsx_xH1Pn5ttiElNA,aI1uVR-RPsE2TmrLJfcZ0g,p_WgSvBsGsvA8pK7-7_TVg,2017-10-23 19:18:00,1.0,"The guy who works afternoons is extremely rude. He always has his earbuds in and is in the back of the store when you come in. He acts like he doesn't want to get you your food and doesn't talk to you. When my coffee was done (after 10 minutes because he was on his phone for so long--I was the only one in there), he just pointed to it and didn't say a word. The ""not recommended"" reviews all say the same thing about this guy. No idea why they aren't recommended. READ THOSE Dunkin' Donuts managers! Please get rid of this guy or I will stop coming! He's terrible."
qGnZGvcX2QQTV5uNdicGZQ,7ALZQc35zGG0a1SwSnExJg,OnXbFLPTHe-WFRbc3CGjOQ,2018-06-27 16:19:18,5.0,We randomly came into Walmart and decided to get subway. The lady at the counter was extremely sweet. I'm 35 weeks pregnant so she put an extra piece of cheese on my sub. Hahahha   Thanks!!!  Baby was happy. The lady's name was Jigi I believe. It was on the receipt:)
dVGYMqEL4-yK9Wimlhfo0A,w79qtK0PpeDWrnY7E-uTRg,7Na1pUcEv3oF_QTRwZ-2iw,2012-07-05 21:06:57,4.0,"This Taco Bell is in a prime location, right on the Mesa. I always have very fast service and the food is always good, for what Taco Bell is worth anyways. I appreciate their fast service and their hours, they also have these new cinnabon breakfast balls that I totally have got to taste!!!"
f8aJiMU4mpg0FHRScBDSEg,XXXpyqzP0B2i8J2eWr2Zig,Um5bfs5DH6eizgjH3xZsvg,2020-02-26 20:59:32,2.0,"I hadn't been to a Bahama Breeze in AGES, so when I saw one on SR56, I told the husbeastie we'd have to go. The opportunity presented itself when we were on the way home from our hamcation. 

We stopped in on the way home from Orlando and were in before it was 3pm, so we were in for happy hour pricing - half price appetizers, lower price cocktails.  We ordered the beef empanadas and the husbeast ordered their drink of the month, which we were told was one thing, but when it was delivered to the table, was a completely different drink.  We were fine with that, but would have liked to have been told 

The beef empanadas were absolutely delicious. I didn't need anything after that, I was done, I could have gone home happy right then, but I'd ordered more food, I'd gotten their fried chicken, and it was good, but those beef empanadas were so good, they over shadowed everything else. 

When we got our bill, we didn't have happy hour pricing, we didn't get the $5 price on the empanada. And our waitress was taking forever to check on us and get back when when had a question. So we just paid the bill and decided we wont be back."
XBrm_ODbB-3I-4f-1Df_ew,qaO4CqaLWYf1jjUVJ0pYyg,RO78jiBkX61pPweJLVlCgA,2013-10-10 01:31:16,5.0,"Although I love every Waffle House equally, this one has to be my new favorite as it now is the closest in proximity to my home. It is only 159.21 miles away. In the past, I had to travel  159.36 miles to reach the mecca! Chicago still needs a Waffle House MUCH closer than this one, but that is just my opinion.

This is newer location so you can procure you Waffle House favorites with your typical Waffle House décor but everything is fresh and bright and new. I am sure it is not going to last long so get there while you can and enjoy!

Our server was awesome: friendly and attentive. The food completely lived up to my expectations for a Waffle House breakfast."
zqknAVINiwqkXIS9Ok0znQ,Ac4sW3F69HPjm3u0Z4nO5A,CQe3-kNns5HGOxabNXuLbQ,2015-08-18 00:43:14,4.0,"$1.01 in change was all I had to my name today. My wallet was at home. I forgot it... in the 1940's I could have bought food for myself and ten friends, but not in this day and time, but thank goodness for Jimmy Johns. They sell day old bread (dob) for 49 cents. forty nine cents. Their bread is the perfect base for a homemade pizza, garlic bread, croutons. You name it dob is perfect for it. Thank you Jimmy Johns for stretching the value of my dollar."
a_1bnOsMtq1Kd64TODRflA,ubuG_o224RyJg2dMEHL_jw,iG9idljEYghu4qNn9LUUCw,2018-08-27 01:43:36,2.0,"Horrible experience by far. Doctor called in a prescription at noon I get there at 530 to pick it up to be told it was not ready because it was flagged, since they just unflagged it it would take an additional hour to fill. 

I asked why wasn't it reviewed when Flagg? And for the oh we were busy and didn't get to it, great can I get it sooner than an hour because you all failed to review your flagged items? I was than told nope it's an hour wait and they couldn't bump me up. Bump me up?"
8zRKYGKvt-w0SOdJe-PNgw,cundYjSe08elcGNRVypdig,TS3c20AUrCa6w6ZejSFpvw,2015-10-08 00:11:37,2.0,"I usually like JIB but tonight I ordered a Southwest Chicken Salad and instead of telling me they were out of that dressing they put Ranch in the bag without telling me.  Luckily, I checked it and asked for the correct salad dressing and THEN I was informed they were out WITHOUT any offer to make it up by changing the order or offering any recompense as other companies do... Pretty disappointed. Between this and the time I was given a Twisted Strawberry drink that had barely any strawberry in it and tasted like soda water I'm beginning to question Fairview JIB....I think I might start trying Overland since its the same distance OR another fast food joint...."
6z4Qw20SOz2T_ku_-tWz1Q,9A8You1zQYoXDcOFINpe9g,6CFozKX_jLeGrleFQGl8-Q,2018-03-21 22:20:18,1.0,"Update: went to get my son some chicken, an 8 piece dark meat. When we got gone two of the legs had what appeared to be bites out of them. We threw them away but were disgusted by this. Not sure what to make of it. Will look for a different store in the future. 

Earlier review: My son is a big Popeyes fan so we frequent this location. The food is generally hot and fresh and they indulge us is requests for extra legs. It's fast food and sometimes the line is long, so I don't expect fine dining or perfection. This is a solid location."
TDMowhueWlmrn-dGF8OsVA,sNsTaKQVajoHTltd_HK-_Q,UZOm2svtUK-lGt4oTvh4LA,2019-06-09 22:00:17,3.0,This is a pretty decent Wawa. There seems to be a nice customer pool. There's never any problems here. There is never people pan handling outside and they keep it very clean. The prices are average and the staff is professional and courteous. I stop here every once in a while. It isn't my regular Wawa but it is my secondary Wawa. I dont see any reason to change that. The food is always fresh and hot and the Hoagies are pretty good. They always seem to have what I'm looking for.
brqJansD3QTI6CIPXWoTXg,zKbpzL0w2vAE68MuyekDAw,5kcx_DQzGh55TRYY3BUmrw,2018-12-26 20:17:45,5.0,"I absolutely love the baristas at this location (as of 12/26/2018) they have the greatest attitude I've ever experienced --- and on top of that they have your order ready within seconds. I feel like they all deserve a raise (I love their dragonfruit lemonade refresher)

I will fight anyone who gives them grief, a bad attitude, etc! These baristas must be protected from evil"
_Z59W-tXsktp-pmhNJGXog,l9eLGG9ZKpLJzboZq-9LRQ,vgwdQ0fpDZdoTidJuwYq7w,2007-02-21 23:28:34,4.0,"Wawa is the most fantastic 'convenience store' in the world. It's like a specialized version of a 7-11. Even though it started in Dela-where? I still think of it as Philly-centric. I mean, they have the awesome pretzels, snacks & candy, hot & ready to-go foods and beverages. If they lost the blue laws Wawa would be a force to be reckoned with!
I love it when I visit my MomMom and I buy water (no Vitamin Water by the way) the ladies always laugh and tell me I can get that shit for free out of the faucet at home."
arMtnSmQ9t_z0qRloYG61Q,rpsnU3gry9wl3w8XmN_9Pg,bY10CHRzOxQblEzoYKW-Ag,2015-01-24 23:36:10,1.0,"Like every other time I've been to Applebee's, it wasn't by choice. It had been a while since I had been and this was the group pick of where to have lunch so there ya go. I tried to be optimistic because I hadn't been to Applebee's is while, so I thought things could be different. At first it was fine. The staff was pleasant and the environment was nice. They had lots of sports on TV and a little computer on the table in which you could order from. I got the triple bacon burger thinking that would be an easy lay up for any restaurant. Then I saw my food come out...
I don't know what I was imagining would find its way to my table, but what I got was like something from a drive thru. It was on the smaller side and all disheveled from itself. I know making the diner assemble their own burger is normal now, so I'll let that slide. The fry sauce I got was served in either a small shot glass or a large thimble, don't know which. Basically, it's a portion problem. Maybe I'm a fat assed American, or maybe I'm just a normal American who already worked eight hours that day? The taste is just okay. Every dish was just okay. 
I don't want you to think I hate you Applebee's. I don't. You just don't do it for me. I don't have an answer for your problems either. It's just you. And it's just okay. Unless you make a radical change in your doctrine as a restaurant, I don't know when if ever we will meet again."
55Zogngz9yXNU5pAiWguUw,Kss1AJwPKXt6iqbxJJTGvA,jH31VHsFEdwKVuJn2QiGDQ,2019-11-26 16:24:13,1.0,"The health department should shut this dump down and Wendy's Corporate needs to take it over. I have been to hundreds of fast food restaurants and this is the filthiest one I've ever seen. Despite its premo location near a mall and busy Interstate, this place has nasty restrooms, litter in the parking lot, to go with cold food and a staff that could care less about service. Avoid this store like the plague."
ClCWVW8Aoeg-7C-S21_J9w,_ckcHz7YIgRUIHi6OUC2fA,8uZwMLB4p9KlMDzSZ6DmwA,2014-07-10 17:18:11,5.0,"So the best thing about this CVS pharmacy is the really nice, extremely knowledgeable and customer-friendly pharmacist. She is an older Vietnamese lady who is always prompt and efficient. If I ever have insurance problems she is always sure to address it quickly. I never have to wait long for my meds and she explains things as thoroughly as I need it.  

The rest of the store is your standard CVS with your occasional bum standing outside asking for money. I don't really care about any of that as long as my pharmaceutical needs are taken care of. It is, after all, a pharmacy :)"
qMLKmNYWfGz7xR_MQKX_nQ,ZyFEDOkHLMDVfe3EMrYxrg,7xZudbUY6FXBc-MAgI6EOA,2017-01-02 15:53:19,5.0,"This is one of the best IHOP I have eaten at. I had the all-you-can-eat pancakes and they were coming back to back hot buttery and fresh. Our waitress was the best she was on point. I believe her name was iada. I recommend this IHOP over any when it comes to breakfast and service. The manager also came to see if everything was okay, you don't get that in a lot of restaurants."
Vd2WljycTfXwSlYMoz_ELg,JOPMZXpl5EC9422tO9rRFA,rS6Mrw7NyBQO_SK069n85A,2011-01-25 23:21:38,4.0,"The old sonic is back and newly renovated after the May '10 flooding.  It's bright and clean looking.  The menu is classic Sonic.  My husband ordered coffee at 5pm, and it was old and gross.  But that beckons the question, why order coffee at Sonic at 5pm?  If you want coffee, go down the street to Starbucks, but if you want Sonic, get one of their awesome drinks w/ flavors.  Former customers should note that there is only one entrance now.  There were two before the flood so that might throw you off a bit.  Despite the icky coffee, I'm so happy to have Sonic open again!"
gXD6eDryjwlA9OeQcjcB2w,G3Zd640VOpMgxXizb6aO6A,CPgHU2WNxij77Ra_yK8dPQ,2019-06-20 01:41:23,2.0,"At this particular location, the service is subpar and meal prep is wrong. They got my order wrong, didn't put bacon on my bacon cheese burger (wow) and they gave us fries instead of tots and then the carhop seemed annoyed when we told her, she did give us tots. But the main thing is the service really isn't that great or friendly from when I was here."
f9yJghnbgXGzjJvm11OKIQ,Inii0yZxsG1KMahiZ47Z9Q,btzyD8sU1n7dlgHRBECgzw,2015-07-21 03:19:53,3.0,"If you're unfamiliar with First Watch, it's a chain of breakfast-focused (though they do have some lunch sandwiches) restaurants open for what I like to call 
brunch hours.

Their food is a step up in freshness and quality of ingredients when compared to other fast-casual places of a similar nature, excepting perhaps J. Christopher's (a smaller, more local chain) and the Egg and I (another small chain). They certainly blow Waffle House out of the water. 

Of the locations I've been to, this one is okay. I get my money's worth, and the food has never been slow. The place is usually a bit understaffed, but that's the curse of the modern-day restaurant business in a segment as competitive as this one. 

In short, I'd say this location of First Watch is 'A-OK'. If you're looking for breakfast in the Brentwood area, it is a viable option, perhaps even optimal, especially if you have a party of two, thanks to the large first-come, first-serve community table near the host stand. If you're going on Sunday, all bets are off -- don't get between Southerners and their after church brunch."
ULGgRa9euPBZywuLmSfcuQ,_owOZDOPwZbBSCxcYOAJTw,hT1DDWCKsW2GcHTd4ib8Fg,2018-11-17 23:53:54,3.0,"Grading on a curve, this is one of the better Popeyes in the Nashville metro. The service is fast by a well managed, friendly staff. The chicken is always fresh. The restaurant has always been very clean. Tables bussed and cleaned regularly. We drive out of our way to get Popeyes from here. 

UPDATE: Unfortunately, given our last three trips here, we find it necessary to update the review. Each and every time we've been here of late, the staff has closed the dining room early. We're not talking a few minutes before closing time, but hours. Today, we visited a little after 5pm to find the dining room closed, the staff sitting inside, waving people to the line of cars in the drive through that  snakes around the building. On the occasion before last, they had closed the dining room and had no sides prepared and would not make them. Again, not a couple of minutes before closing but an hour and half before with 20 cars behind me in the drive through. Anyone can have a bad night. Maybe even two. But now it's looking like a trend."
